video_name,left_pupil,right_pupil,gaze_direction
C0021.MP4,"(804, 536)","(1038, 543)",right
C0021.MP4,"(805, 536)","(1039, 544)",right
C0021.MP4,"(804, 536)","(1040, 545)",right
C0021.MP4,"(805, 536)","(1038, 545)",right
C0021.MP4,"(809, 537)","(1038, 547)",right
C0021.MP4,"(806, 535)","(1039, 544)",right
C0021.MP4,"(807, 534)","(1038, 546)",right
C0021.MP4,"(805, 533)","(1039, 543)",right
C0021.MP4,"(804, 532)","(1038, 542)",right
C0021.MP4,"(802, 531)","(1037, 540)",right
C0021.MP4,"(805, 531)","(1036, 541)",right
C0021.MP4,"(804, 532)","(1037, 543)",right
C0021.MP4,"(802, 533)","(1035, 544)",right
C0021.MP4,"(803, 533)","(1035, 541)",right
C0021.MP4,"(802, 533)","(1035, 542)",right
C0021.MP4,"(801, 534)","(1036, 543)",right
C0021.MP4,"(801, 534)","(1034, 541)",right
C0021.MP4,"(799, 535)","(1032, 541)",right
C0021.MP4,"(796, 535)","(1030, 541)",right
C0021.MP4,"(797, 535)","(1030, 543)",right
C0021.MP4,"(795, 536)","(1028, 543)",right
C0021.MP4,"(793, 537)","(1027, 542)",right
C0021.MP4,"(792, 537)","(1026, 541)",right
C0021.MP4,"(792, 537)","(1025, 542)",right
