video_name,left_pupil,right_pupil,gaze_direction
C0068.MP4,"(993, 420)","(1345, 442)",right
C0068.MP4,"(993, 420)","(1345, 443)",right
C0068.MP4,"(993, 421)","(1346, 443)",right
C0068.MP4,"(993, 420)","(1346, 443)",right
C0068.MP4,"(993, 420)","(1346, 442)",right
C0068.MP4,"(993, 420)","(1346, 442)",right
C0068.MP4,"(993, 420)","(1346, 441)",right
C0068.MP4,"(993, 421)","(1345, 442)",right
C0068.MP4,"(993, 419)","(1346, 442)",right
C0068.MP4,"(994, 418)","(1347, 441)",right
C0068.MP4,"(994, 419)","(1347, 441)",right
C0068.MP4,"(994, 420)","(1346, 442)",right
C0068.MP4,"(993, 419)","(1347, 442)",right
C0068.MP4,"(993, 420)","(1346, 442)",right
C0068.MP4,"(993, 419)","(1346, 442)",right
C0068.MP4,"(993, 418)","(1346, 442)",right
C0068.MP4,"(992, 419)","(1345, 441)",right
C0068.MP4,"(992, 420)","(1345, 442)",right
C0068.MP4,"(991, 420)","(1345, 443)",right
C0068.MP4,"(991, 421)","(1344, 443)",right
C0068.MP4,"(991, 420)","(1344, 443)",right
C0068.MP4,"(991, 420)","(1344, 443)",right
C0068.MP4,"(991, 420)","(1344, 442)",right
C0068.MP4,"(992, 420)","(1345, 442)",right
C0068.MP4,"(991, 419)","(1344, 442)",right
C0068.MP4,"(991, 418)","(1344, 442)",right
C0068.MP4,"(992, 420)","(1344, 442)",right
C0068.MP4,"(991, 418)","(1344, 442)",right
C0068.MP4,"(991, 418)","(1344, 441)",right
C0068.MP4,"(990, 418)","(1344, 442)",right
C0068.MP4,"(989, 419)","(1342, 442)",right
C0068.MP4,"(988, 419)","(1341, 442)",right
C0068.MP4,"(988, 419)","(1340, 441)",right
C0068.MP4,"(989, 418)","(1342, 441)",right
C0068.MP4,"(990, 417)","(1342, 439)",right
C0068.MP4,"(990, 416)","(1342, 438)",right
C0068.MP4,"(989, 415)","(1342, 438)",right
C0068.MP4,"(990, 413)","(1341, 436)",right
C0068.MP4,"(990, 412)","(1342, 435)",right
C0068.MP4,"(990, 412)","(1343, 436)",right
