video_name,left_pupil,right_pupil,gaze_direction
C0045.MP4,"(812, 505)","(1059, 520)",right
C0045.MP4,"(810, 509)","(1056, 520)",right
C0045.MP4,"(814, 507)","(1055, 520)",right
C0045.MP4,"(806, 509)","(1054, 520)",right
C0045.MP4,"(808, 507)","(1052, 520)",right
C0045.MP4,"(809, 506)","(1051, 519)",right
C0045.MP4,"(807, 506)","(1050, 518)",right
C0045.MP4,"(806, 506)","(1049, 517)",right
C0045.MP4,"(806, 504)","(1048, 517)",right
C0045.MP4,"(806, 505)","(1048, 518)",right
C0045.MP4,"(807, 505)","(1048, 517)",right
C0045.MP4,"(803, 504)","(1048, 518)",right
C0045.MP4,"(804, 506)","(1049, 517)",right
C0045.MP4,"(806, 505)","(1049, 518)",right
C0045.MP4,"(806, 505)","(1049, 517)",right
C0045.MP4,"(806, 505)","(1049, 518)",right
C0045.MP4,"(808, 504)","(1049, 518)",right
C0045.MP4,"(804, 505)","(1050, 518)",right
C0045.MP4,"(808, 504)","(1053, 515)",right
C0045.MP4,"(805, 504)","(1052, 518)",right
C0045.MP4,"(811, 504)","(1053, 517)",right
C0045.MP4,"(808, 504)","(1053, 517)",right
C0045.MP4,"(810, 504)","(1053, 519)",right
C0045.MP4,"(811, 503)","(1054, 517)",right
C0045.MP4,"(807, 505)","(1054, 517)",right
C0045.MP4,"(812, 503)","(1054, 517)",right
C0045.MP4,"(809, 502)","(1054, 517)",right
C0045.MP4,"(811, 503)","(1054, 517)",right
C0045.MP4,"(809, 504)","(1054, 517)",right
C0045.MP4,"(809, 504)","(1054, 517)",right
C0045.MP4,"(808, 505)","(1054, 517)",right
C0045.MP4,"(811, 503)","(1054, 516)",right
C0045.MP4,"(811, 503)","(1055, 517)",right
C0045.MP4,"(812, 504)","(1055, 517)",right
C0045.MP4,"(811, 503)","(1057, 518)",right
C0045.MP4,"(812, 503)","(1057, 518)",right
C0045.MP4,"(814, 503)","(1061, 517)",right
C0045.MP4,"(816, 503)","(1058, 518)",right
C0045.MP4,"(814, 504)","(1059, 518)",right
C0045.MP4,"(811, 506)","(1060, 518)",right
C0045.MP4,"(817, 504)","(1060, 518)",right
C0045.MP4,"(812, 507)","(1060, 519)",right
C0045.MP4,"(818, 504)","(1061, 518)",right
C0045.MP4,"(819, 503)","(1063, 516)",right
C0045.MP4,"(816, 505)","(1061, 519)",right
C0045.MP4,"(820, 505)","(1060, 518)",right
C0045.MP4,"(818, 504)","(1064, 516)",right
C0045.MP4,"(819, 504)","(1061, 518)",right
C0045.MP4,"(812, 506)","(1064, 516)",right
C0045.MP4,"(816, 503)","(1061, 518)",right
C0045.MP4,"(817, 503)","(1061, 518)",right
C0045.MP4,"(815, 504)","(1061, 517)",right
C0045.MP4,"(820, 504)","(1061, 518)",right
C0045.MP4,"(818, 505)","(1062, 518)",right
C0045.MP4,"(820, 504)","(1068, 517)",right
C0045.MP4,"(821, 504)","(1068, 518)",right
C0045.MP4,"(816, 507)","(1065, 520)",right
C0045.MP4,"(817, 507)","(1066, 519)",right
C0045.MP4,"(819, 507)","(1068, 521)",right
C0045.MP4,"(819, 507)","(1069, 520)",right
C0045.MP4,"(823, 506)","(1069, 519)",right
C0045.MP4,"(824, 505)","(1071, 519)",right
C0045.MP4,"(826, 505)","(1072, 519)",right
C0045.MP4,"(828, 505)","(1074, 518)",right
C0045.MP4,"(825, 507)","(1073, 519)",right
C0045.MP4,"(826, 507)","(1076, 519)",center
C0045.MP4,"(828, 506)","(1074, 520)",right
C0045.MP4,"(829, 506)","(1075, 520)",right
C0045.MP4,"(827, 506)","(1076, 520)",right
C0045.MP4,"(829, 506)","(1078, 520)",center
C0045.MP4,"(831, 505)","(1078, 519)",center
C0045.MP4,"(831, 506)","(1078, 520)",center
C0045.MP4,"(832, 505)","(1079, 519)",center
C0045.MP4,"(831, 505)","(1080, 519)",center
C0045.MP4,"(832, 506)","(1081, 520)",center
C0045.MP4,"(833, 506)","(1081, 520)",center
C0045.MP4,"(834, 505)","(1081, 520)",center
C0045.MP4,"(835, 506)","(1084, 520)",center
C0045.MP4,"(834, 506)","(1083, 521)",center
C0045.MP4,"(835, 506)","(1085, 520)",center
C0045.MP4,"(837, 506)","(1085, 520)",center
C0045.MP4,"(838, 505)","(1085, 521)",center
C0045.MP4,"(839, 506)","(1085, 521)",center
C0045.MP4,"(840, 506)","(1086, 520)",center
C0045.MP4,"(841, 505)","(1088, 520)",center
C0045.MP4,"(841, 505)","(1088, 521)",center
C0045.MP4,"(842, 505)","(1089, 522)",center
C0045.MP4,"(840, 506)","(1089, 521)",center
C0045.MP4,"(842, 506)","(1090, 522)",center
C0045.MP4,"(841, 506)","(1090, 522)",center
C0045.MP4,"(843, 506)","(1092, 521)",center
C0045.MP4,"(843, 506)","(1090, 521)",center
C0045.MP4,"(843, 506)","(1091, 521)",center
C0045.MP4,"(844, 506)","(1091, 521)",center
C0045.MP4,"(844, 506)","(1093, 521)",center
C0045.MP4,"(844, 506)","(1092, 521)",center
C0045.MP4,"(847, 505)","(1092, 521)",center
C0045.MP4,"(846, 506)","(1093, 523)",center
C0045.MP4,"(848, 505)","(1093, 521)",center
C0045.MP4,"(844, 504)","(1092, 521)",center
C0045.MP4,"(848, 506)","(1093, 522)",center
C0045.MP4,"(852, 506)","(1095, 523)",center
C0045.MP4,"(864, 503)","(1096, 524)",right
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,"(822, 498)","(1089, 521)",left
C0045.MP4,"(834, 501)","(1093, 521)",center
C0045.MP4,,,center
C0045.MP4,"(847, 503)","(1096, 521)",center
C0045.MP4,"(850, 504)","(1097, 520)",center
C0045.MP4,"(853, 503)","(1099, 522)",center
C0045.MP4,"(854, 504)","(1111, 518)",center
C0045.MP4,"(854, 504)","(1119, 519)",center
C0045.MP4,"(856, 504)","(1124, 518)",center
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,,,center
C0045.MP4,"(852, 511)","(1064, 514)",left
C0045.MP4,,,center
C0045.MP4,"(853, 509)","(1070, 513)",left
C0045.MP4,"(852, 507)","(1070, 513)",left
C0045.MP4,"(854, 508)","(1068, 514)",left
C0045.MP4,"(854, 507)","(1071, 513)",left
C0045.MP4,"(854, 508)","(1069, 513)",left
C0045.MP4,"(854, 509)","(1068, 514)",left
C0045.MP4,"(853, 508)","(1073, 513)",left
C0045.MP4,"(854, 507)","(1079, 514)",left
C0045.MP4,"(851, 506)","(1080, 516)",center
C0045.MP4,"(847, 506)","(1079, 520)",center
C0045.MP4,"(838, 506)","(1083, 521)",center
C0045.MP4,"(833, 508)","(1081, 523)",center
C0045.MP4,"(832, 505)","(1079, 523)",right
C0045.MP4,"(830, 505)","(1076, 522)",right
C0045.MP4,"(826, 505)","(1075, 522)",right
C0045.MP4,"(826, 504)","(1073, 522)",right
C0045.MP4,"(825, 504)","(1073, 520)",right
C0045.MP4,"(822, 506)","(1071, 523)",right
C0045.MP4,"(821, 506)","(1070, 522)",right
C0045.MP4,"(822, 506)","(1070, 522)",right
C0045.MP4,"(818, 509)","(1069, 522)",right
C0045.MP4,"(822, 506)","(1068, 521)",right
C0045.MP4,"(815, 508)","(1068, 522)",right
C0045.MP4,"(820, 505)","(1066, 521)",right
C0045.MP4,"(818, 505)","(1065, 521)",right
C0045.MP4,"(819, 506)","(1065, 521)",right
C0045.MP4,"(820, 504)","(1065, 521)",right
C0045.MP4,"(820, 505)","(1065, 521)",right
C0045.MP4,"(821, 506)","(1065, 520)",right
C0045.MP4,"(821, 504)","(1066, 521)",right
C0045.MP4,"(820, 505)","(1066, 521)",right
C0045.MP4,"(819, 505)","(1066, 521)",right
C0045.MP4,"(815, 508)","(1066, 521)",right
C0045.MP4,"(820, 505)","(1066, 521)",right
C0045.MP4,"(819, 505)","(1066, 521)",right
C0045.MP4,"(816, 509)","(1066, 521)",right
C0045.MP4,"(820, 506)","(1067, 521)",right
C0045.MP4,"(820, 506)","(1066, 521)",right
C0045.MP4,"(816, 509)","(1066, 521)",right
